id_poligono;id_distrito;nombre_distrito;provincia;id_seccion;nombre_seccion;localidad;score_promedio;q_geo;indice_geo;q_estimada;q_personaspriorizadas;indice_hogares;hogares_estimados;observado;shape_texto
3945;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;43.687927272727286;275;0.5036;546.0683;148;2.58045;211.61713584915537;1;"POLYGON((-31.8746568172905 -59.0277575905805,-31.8747568616328 -59.0224133264765,-31.8755844970274 -59.0225311359056,-31.8756754455185 -59.0187933640173,-31.8824781381368 -59.0190182729275,-31.8824417614374 -59.0250586836582,-31.8818597322928 -59.0257441203369,-31.8805137758106 -59.0257012805445,-31.8805137758106 -59.0278861099577,-31.8746568172905 -59.0277575905805))"
3946;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;44.369647887323936;1420;0.5036;2819.6982;789;2.58045;1092.7139378393524;0;"POLYGON((-31.8542091124518 -59.0275648115146,-31.8609042340951 -59.0275648115146,-31.8607950784018 -59.0352759741496,-31.8541363367196 -59.0350617751875,-31.8542091124518 -59.0275648115146))"
3947;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;44.8434435433562;1603;0.5036;3183.0818;967;2.58045;1233.5355227863536;0;"POLYGON((-31.8607950784018 -59.035318813942,-31.8608678488784 -59.027607651307,-31.8646518345035 -59.0277361706843,-31.8673078085555 -59.0278646900615,-31.8671986604449 -59.0353616537344,-31.8607950784018 -59.035318813942))"
3948;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;45.17790041493774;1207;0.5036;2396.7434;739;2.58045;928.8068471634303;0;"POLYGON((-31.8673078085555 -59.0354044935268,-31.8673078085555 -59.0279503696464,-31.8685084292408 -59.027907529854,-31.8712734355725 -59.0278218502691,-31.8737836984176 -59.0277790104767,-31.873710938138 -59.0355330129041,-31.8673078085555 -59.0354044935268))"
3949;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;42.69726506024093;830;0.5036;1648.1334;368;2.58045;638.698991835555;0;"POLYGON((-31.8736745579767 -59.0354901731116,-31.8738018884785 -59.0277790104767,-31.8804955870748 -59.0278861099577,-31.8804410208459 -59.0297710608241,-31.8798044124538 -59.0297710608241,-31.8796770902474 -59.0318059509638,-31.8785493715952 -59.0333267635946,-31.8783492910376 -59.0342049793391,-31.8776217217107 -59.0354473333192,-31.8736745579767 -59.0354901731116))"
3950;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;43.29436178543468;1277;0.5036;2535.7427;640;2.58045;982.6730271978382;0;"POLYGON((-31.8540817548828 -59.0350617751875,-31.8599036354022 -59.0352759741496,-31.8599036354022 -59.042001821559,-31.8538998151934 -59.0420446613514,-31.85393620316 -59.0350617751875,-31.8540817548828 -59.0350617751875))"
3951;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;42.98282696994323;1231;0.5036;2444.4003;603;2.58045;947.2752517465672;0;"POLYGON((-31.8599036354022 -59.0420446613514,-31.8599400209995 -59.0352759741496,-31.8663800454954 -59.0354044935268,-31.8663800454954 -59.0421731807286,-31.8599036354022 -59.0420446613514))"
3952;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;42.80238486842111;608;0.5036;1207.3074;287;2.58045;467.86624944076266;0;"POLYGON((-31.8663800454954 -59.0422160205211,-31.8664164285364 -59.0353616537344,-31.8726740979119 -59.0355758526965,-31.8726013367561 -59.0377606821097,-31.8698727519436 -59.0377606821097,-31.8702365679199 -59.038403278996,-31.8692178795669 -59.0387888371277,-31.8689995877406 -59.0398598319382,-31.8711824827365 -59.039945511523,-31.8712552450125 -59.0401597104851,-31.8708550517833 -59.0408023073713,-31.8726377173412 -59.0409308267486,-31.8727468590101 -59.0423445398983,-31.8663800454954 -59.0422160205211))"
3953;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;42.76399553571431;448;0.5036;889.5949;218;2.58045;344.7435522195909;0;"POLYGON((-31.8538270392171 -59.0421303409362,-31.8599400209995 -59.0420446613514,-31.8597944785242 -59.0500557025333,-31.8538270392171 -59.0500557025333,-31.8538270392171 -59.0421303409362))"
3954;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;42.47086956521743;345;0.5036;685.0675;152;2.58045;265.4833158831758;1;"POLYGON((-31.8597217072003 -59.0500128627409,-31.8599400209994 -59.0420875011438,-31.8671440863411 -59.0422588603135,-31.8672168518056 -59.0546824001142,-31.8650338628809 -59.0547252399067,-31.8595033928842 -59.054553880737,-31.8597217072003 -59.0500128627409))"
3955;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;43.23316027088039;444;0.5036;881.6521;212;2.58045;341.6654847891973;0;"POLYGON((-31.8672532345163 -59.0547252399067,-31.8671440863411 -59.0422160205211,-31.8727468590101 -59.0423873796907,-31.8726377173412 -59.0409308267486,-31.8755844970277 -59.0409308267486,-31.8755481176061 -59.0434583745011,-31.8746022476034 -59.0433726949163,-31.8744931081321 -59.0546824001143,-31.8672532345163 -59.0547252399067))"
3956;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;44.01671428571431;280;0.5036;555.9968;143;2.58045;215.46472013724434;1;"POLYGON((-31.872528575543 -59.0378463616946,-31.8727468590101 -59.0356186924889,-31.877694478902 -59.0355758526965,-31.8758391525766 -59.0376750025249,-31.874311208726 -59.0386603177505,-31.8724194336156 -59.0388316769202,-31.872528575543 -59.0378463616946))"
3958;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;41.26656488549618;131;0.5036;260.1271;47;2.58045;100.80670834994578;1;"POLYGON((-31.8754025997762 -59.0408879869562,-31.8754025997762 -59.038403278996,-31.8765303569469 -59.0374608035629,-31.8776217217107 -59.0358757312434,-31.8784948042136 -59.0342049793392,-31.8843515187364 -59.0343763385089,-31.8843151427765 -59.0366040077145,-31.8862430488373 -59.0366896872993,-31.8863885495437 -59.0414020644651,-31.8843151427768 -59.0413163848803,-31.8754025997762 -59.0408879869562))"
3959;8;EntreRios;"ENTRE RIOS";12;Villaguay;VILLAGUAY;42.50267605633801;71;0.5036;140.9849;23;2.58045;54.63569689171573;1;"POLYGON((-31.8785311824716 -59.0343334987164,-31.8808229837695 -59.0297068011355,-31.888207288979 -59.0297068011355,-31.888207288979 -59.0346333772633,-31.8785311824716 -59.0343334987164))"
3960;14;Misiones;MISIONES;8;Obera;OBERA;32.9925;4;0.2621;15.2614;0;2.4537;6.219742169722967;1;"POLYGON((-27.4661585848373 -55.080446618351,-27.4670758332022 -55.106609100126,-27.4607254957174 -55.1063705364623,-27.4569151176382 -55.1100285126376,-27.455371264574 -55.1074401290113,-27.4573384994831 -55.1066886213471,-27.4567034261062 -55.0868083160471,-27.4507053304882 -55.0844226794111,-27.4504936270358 -55.0856154977291,-27.4465417546727 -55.0852974128442,-27.4461183313794 -55.0834684247567,-27.4457654773936 -55.0829912974295,-27.4459066191233 -55.0821165639963,-27.4661585848373 -55.080446618351))"
3961;14;Misiones;MISIONES;8;Obera;OBERA;42.10464849354376;698;0.2621;2663.1057;267;2.4537;1085.3450086543562;1;"POLYGON((-27.4670987748756 -55.1066028919804,-27.4662997004672 -55.080446618351,-27.4754718288508 -55.080446618351,-27.4757540360791 -55.0864902311623,-27.4762478969894 -55.0965894262547,-27.4797481431999 -55.106670645357,-27.475016607874 -55.1066900034088,-27.4670987748756 -55.1066028919804))"
3962;14;Misiones;MISIONES;8;Obera;OBERA;43.42035460992905;141;0.2621;537.9626;58;2.4537;219.2459114899686;1;"POLYGON((-27.4762682089537 -55.0965391084077,-27.4756129325553 -55.0805261395722,-27.4815391249574 -55.0805261395723,-27.4822446028174 -55.0820370427751,-27.4846431937431 -55.0798899698026,-27.4871122768973 -55.0844226794111,-27.4874649985432 -55.0856950189503,-27.4859130148505 -55.0884782616923,-27.4864773750876 -55.0897506012315,-27.4879588069496 -55.0903072497799,-27.4919797358281 -55.0867287948259,-27.4940959552063 -55.0891939526831,-27.4912037785311 -55.0915000680979,-27.4926146059126 -55.0930109713007,-27.4897929330718 -55.0958737352639,-27.4762682089537 -55.0965391084077))"
3963;14;Misiones;MISIONES;8;Obera;OBERA;44.30776620918145;2117;0.2621;8077.0698;1040;2.4537;3291.7985434403;1;"POLYGON((-27.4851749896811 -55.1200361921359,-27.4841333263759 -55.1175680364889,-27.483427608647 -55.115845167057,-27.481770898387 -55.1116571666795,-27.4816082850553 -55.111267585249,-27.4801345572492 -55.1076288704904,-27.4874551032817 -55.0987634732584,-27.4894049474014 -55.0964701444229,-27.4913801329424 -55.0944025926717,-27.4943428448174 -55.0921759984781,-27.49667063393 -55.0960725383169,-27.4946426386006 -55.0982196112893,-27.4952245889085 -55.098796140143,-27.4945897338746 -55.1006847691465,-27.4927909580642 -55.1000485993769,-27.4851749896811 -55.1200361921359))"
3964;14;Misiones;MISIONES;8;Obera;OBERA;41.4691634980989;791;0.2621;3017.9321;268;2.4537;1229.9540141052037;1;"POLYGON((-27.4800830354537 -55.1076095124066,-27.4762510344216 -55.0965705652932,-27.4874958886565 -55.0959952673251,-27.4897223903244 -55.0959532564851,-27.4800830354537 -55.1076095124066))"
3965;14;Misiones;MISIONES;8;Obera;OBERA;45.01133333333329;1546;0.2621;5898.5120;781;2.4537;2403.9303486812705;1;"POLYGON((-27.4865203898225 -55.1165402432618,-27.4928438636546 -55.1000883599875,-27.5002107188489 -55.1032791489881,-27.4985398834917 -55.1076428760015,-27.4974112837797 -55.1065295789047,-27.4957183625151 -55.1127322341584,-27.4962826724961 -55.1128912766007,-27.4948965713944 -55.11604782207,-27.4936805989094 -55.118947904939,-27.493363993102 -55.1196871417487,-27.4865203898225 -55.1165402432618))"
3966;14;Misiones;MISIONES;8;Obera;OBERA;42.82638468388247;1130;0.2621;4311.3316;491;2.4537;1757.0771630076667;1;"POLYGON((-27.4933707008614 -55.1196895615091,-27.4963135331148 -55.1128713962954,-27.495749223292 -55.1127024137004,-27.4974377354679 -55.1065892198206,-27.4985575177704 -55.1076925767648,-27.5002856633764 -55.1033089694461,-27.50769169434 -55.1066886213472,-27.5068100501239 -55.1074043123379,-27.5010262889013 -55.1230699929144,-27.4963407224587 -55.1209780839587,-27.4945999579669 -55.1202231186925,-27.4939175160411 -55.1199351671966,-27.4933707008614 -55.1196895615091))"
3967;14;Misiones;MISIONES;8;Obera;OBERA;42.01614173228345;128;0.2621;488.3632;48;2.4537;199.03174943765575;1;"POLYGON((-27.4955905106331 -55.0942137297713,-27.5019741059633 -55.0897207807735,-27.5066998441002 -55.0938161236653,-27.5073346292836 -55.0966788876285,-27.5070172371497 -55.0977921847253,-27.505853458159 -55.0976729028935,-27.5050775986604 -55.1000187789189,-27.5040901332051 -55.1003766244143,-27.5051481315681 -55.1024441761655,-27.5089568414474 -55.1012513578475,-27.5102969117164 -55.0978319453359,-27.5091684325751 -55.0956053511423,-27.5107200884102 -55.0944920540455,-27.5144580785082 -55.1006151880779,-27.5077313681635 -55.1066091001259,-27.4946117775138 -55.1007444100623,-27.4952466324205 -55.0987961401429,-27.494726404365 -55.0982494317472,-27.496754398151 -55.09612223908,-27.4955905106331 -55.0942137297713))"
3968;14;Misiones;MISIONES;8;Obera;OBERA;41.35068965517241;87;0.2621;331.9344;23;2.4537;135.27939219605946;1;"POLYGON((-27.5063471840825 -55.1087661132509,-27.5067980111413 -55.1074479935763,-27.5077401845668 -55.106718441805,-27.5145726846882 -55.1005456070093,-27.5192009114012 -55.1072353297428,-27.5200824563121 -55.1075931752382,-27.5203116568314 -55.1085871905032,-27.5196416847399 -55.1111716301922,-27.5172614877234 -55.1120264833201,-27.5168030734932 -55.1115891166035,-27.5161154485655 -55.1122252863731,-27.5146343956588 -55.1097203679053,-27.5135764885159 -55.1108734256127,-27.5144580785082 -55.1130204985851,-27.5157628187299 -55.1120662439307,-27.5163270259242 -55.1126626530897,-27.5147049224399 -55.1154061352211,-27.5155159771723 -55.1165194323179,-27.5148812391948 -55.1173146445299,-27.513259114389 -55.1171953626981,-27.5119543444694 -55.1123048075943,-27.5109316761466 -55.1118674408777,-27.5070067309392 -55.1092222829141,-27.5063471840825 -55.1087661132509))"
3969;14;Misiones;MISIONES;8;Obera;OBERA;41.88127226463104;393;0.2621;1499.4277;133;2.4537;611.0896681963721;1;"POLYGON((-27.5131709547468 -55.1170363202557,-27.5086072606205 -55.1189370161172,-27.5044251671206 -55.120435852462,-27.5032701774772 -55.1169965596451,-27.5063344263929 -55.1087740222896,-27.5108523307931 -55.1119072014883,-27.5118926319953 -55.1123246878996,-27.5131709547468 -55.1170363202557))"
3970;14;Misiones;MISIONES;8;Obera;OBERA;40.28204678362575;171;0.2621;652.4227;53;2.4537;265.8939777647248;1;"POLYGON((-27.5044868837832 -55.1205352539885,-27.513038715151 -55.1172152430034,-27.5148195283627 -55.1174140460564,-27.5159832125096 -55.1198195629977,-27.5153837403957 -55.1204954933779,-27.516089001367 -55.1216883116959,-27.5153484772284 -55.1223642420761,-27.5179226587285 -55.1290440246569,-27.5148900550251 -55.1296801944265,-27.51256265129 -55.1304754066385,-27.5122805384001 -55.1294416307629,-27.5104820517201 -55.1303561248067,-27.5100941389737 -55.1299187580901,-27.5076961025432 -55.1307934915233,-27.5044868837832 -55.1205352539885))"
3971;14;Misiones;MISIONES;8;Obera;OBERA;41.663553530751656;1756;0.2621;6699.7329;679;2.4537;2730.4668126029337;1;"POLYGON((-27.4951055538687 -55.1325230780844,-27.4911552810184 -55.122423882992,-27.4908500301981 -55.12259448389,-27.488628347066 -55.1175759007406,-27.4939352244362 -55.1199448462384,-27.4957159768402 -55.1207215893488,-27.4988014371411 -55.1220863342529,-27.5010327076512 -55.1230929546072,-27.5032695669767 -55.1170012077362,-27.5076872861364 -55.1308034316759,-27.5061884867058 -55.1314197211402,-27.5067880089279 -55.1333083501438,-27.5046720335635 -55.1340240411346,-27.5033671618066 -55.1309227135078,-27.5027499873428 -55.1309624741184,-27.4989763310588 -55.1348192533466,-27.4951055538687 -55.1325230780844))"
3972;14;Misiones;MISIONES;8;Obera;OBERA;39.925248490478474;2157;0.2621;8229.6833;685;2.4537;3353.995965139567;1;"POLYGON((-27.4650891692671 -55.1066222500504,-27.4797180893471 -55.1067482622629,-27.4824884335537 -55.1135639379042,-27.4778837954426 -55.1157341602585,-27.4769666370373 -55.1150184692677,-27.4763316767455 -55.1154160753737,-27.4753439534624 -55.1157341602585,-27.4730157135466 -55.1193126152125,-27.4726614983779 -55.1192606588339,-27.4717834182659 -55.1183290510619,-27.4710401986754 -55.1174836271249,-27.4704757593503 -55.1146208631617,-27.4665246031289 -55.1156546390373,-27.4658190246124 -55.1139846933921,-27.4668773906934 -55.1134280448437,-27.4665246031288 -55.1103267172169,-27.4650891692671 -55.1066222500504))"
3973;14;Misiones;MISIONES;8;Obera;OBERA;39.88056338028172;782;0.2621;2983.5940;223;2.4537;1215.9595942230214;1;"POLYGON((-27.4601487330304 -55.1143485450746,-27.4622998843236 -55.1133684039278,-27.4630407652996 -55.1149190677412,-27.465651449051 -55.1137262494232,-27.466462865189 -55.1157242201059,-27.4704228430153 -55.1147202646882,-27.4710401986754 -55.1175631483461,-27.4726572046046 -55.1192703378756,-27.4730221747358 -55.1193187330866,-27.4735288371536 -55.1185589283146,-27.4739681812766 -55.1199090243715,-27.4739329048408 -55.1201078274245,-27.4735272250177 -55.1210620820789,-27.4734386685713 -55.1219562719596,-27.4736232993582 -55.1226338048816,-27.4733684803325 -55.1230501126089,-27.4724512843401 -55.1236067611573,-27.4716751894606 -55.1244814945905,-27.4719574064129 -55.1256743129086,-27.4718162980271 -55.1261514402358,-27.4714635262721 -55.1279009071022,-27.4709696439179 -55.1279009071022,-27.4692057602985 -55.129014204199,-27.4689235362995 -55.1279804283234,-27.4601487330304 -55.1143485450746))"
3974;14;Misiones;MISIONES;8;Obera;OBERA;38.54444319460066;891;0.2621;3399.4659;207;2.4537;1385.447568353576;1;"POLYGON((-27.459528210623 -55.1133830606583,-27.4688970777625 -55.1280400692393,-27.4691440238605 -55.1292328875573,-27.470978463265 -55.1280400692393,-27.4715076228032 -55.1280400692393,-27.4715781772163 -55.1295907330527,-27.4721426108949 -55.1317775666357,-27.4727423185107 -55.1334475122809,-27.4727070416825 -55.1350379367049,-27.4721073338748 -55.1381392643317,-27.4711195727237 -55.1382187855529,-27.4711195727236 -55.1393320826497,-27.470555133805 -55.1394116038709,-27.4706962438057 -55.1401272948617,-27.4697084700065 -55.1430695800461,-27.4696379143963 -55.1456142591245,-27.4685795748236 -55.1460118652305,-27.4687912435511 -55.1468070774426,-27.4656161699529 -55.1498288838481,-27.4649811442577 -55.1486360655301,-27.4666745379817 -55.1466480350001,-27.4660395183839 -55.1427514951613,-27.4649811442577 -55.1435467073733,-27.4642049967731 -55.1415586768433,-27.4657572862772 -55.1402863373041,-27.4656867281377 -55.1399682524193,-27.4622293239709 -55.1390139977649,-27.4592304672379 -55.1418370011175,-27.457713367468 -55.1389344765437,-27.4604300197197 -55.1373838127303,-27.4615942787649 -55.1377416582257,-27.4616295591501 -55.1367078823501,-27.463993319238 -55.1371850096773,-27.4657572862773 -55.1349584154837,-27.4644872328544 -55.1343222457141,-27.4652633783517 -55.1323739757947,-27.4648753062861 -55.1309823544237,-27.4639227599692 -55.1310618756449,-27.464698909441 -55.1286364783983,-27.462934925465 -55.1285967177876,-27.4626174053516 -55.1313004393085,-27.4608886686901 -55.1311016362555,-27.4611003521867 -55.1286762390088,-27.4602888965757 -55.1278810267968,-27.4603241773786 -55.1257339538244,-27.4565137854301 -55.127364138859,-27.4553847551205 -55.1246206567276,-27.4571135780803 -55.1235073596308,-27.4561962468239 -55.122592865587,-27.4552083430903 -55.120604835057,-27.4536559050565 -55.119412016739,-27.459528210623 -55.1133830606583))"
3975;14;Misiones;MISIONES;8;Obera;OBERA;44.42207529843904;4363;0.2621;16646.3182;2185;2.4537;6784.183771860991;1;"POLYGON((-27.4752557634526 -55.1326025993055,-27.474488507392 -55.1333381706016,-27.4733772994873 -55.1332586493804,-27.4724777420234 -55.1314893022087,-27.4722837188625 -55.130912773355,-27.4723366343039 -55.130117561143,-27.4722660803764 -55.1297000747317,-27.4722308033957 -55.129123545878,-27.4723542727791 -55.1287060594668,-27.4721073338744 -55.128328333666,-27.4717192859067 -55.1284277351925,-27.4714723455797 -55.1279009071021,-27.471992683481 -55.1257041333665,-27.4717016473305 -55.1245013748958,-27.4724601035687 -55.1236465217679,-27.4733332037047 -55.1230898732195,-27.4736330546807 -55.1226525065029,-27.4734566718524 -55.1219368155121,-27.4735374246187 -55.1210706396424,-27.474003457701 -55.1199289046768,-27.4735448633019 -55.1185571636111,-27.4753704104514 -55.1157838610217,-27.4762800163422 -55.1154803881242,-27.4769754559045 -55.1150880503362,-27.4778901166456 -55.1157659198659,-27.4824755533821 -55.1135826910473,-27.4842948626497 -55.1179627599104,-27.4849528119354 -55.1195428634764,-27.4876597005967 -55.1261315686791,-27.4836406660489 -55.1280129323876,-27.4798613840028 -55.129761814214,-27.4762346686009 -55.1314594817508,-27.4764463226241 -55.1323441553367,-27.4752557634526 -55.1326025993055))"
3976;14;Misiones;MISIONES;8;Obera;OBERA;41.446440798858774;2805;0.2621;10702.0221;1067;2.4537;4361.594196669737;1;"POLYGON((-27.4737300651158 -55.1334375721282,-27.4737477033676 -55.1333381706017,-27.4744885073923 -55.1333978115176,-27.4752549067971 -55.1326225759531,-27.4764528348122 -55.1323564023136,-27.4762553278691 -55.1314707699945,-27.4876489676245 -55.1261636305047,-27.4887308459351 -55.1288447250699,-27.4884393862187 -55.1302567232802,-27.4883335707799 -55.1347099116674,-27.4878397640541 -55.1368569846398,-27.4869226885456 -55.1394811849394,-27.4871695942415 -55.1408330456998,-27.4868168716493 -55.141111369974,-27.4863583305906 -55.1413896942482,-27.4858645150076 -55.1401571153196,-27.4849121501302 -55.1405944820362,-27.4841714161986 -55.1403956789832,-27.4837834107224 -55.1400775940984,-27.4833601304622 -55.1396799879924,-27.4827252070219 -55.1406740032574,-27.4819844583823 -55.1410716093634,-27.4810320599544 -55.140912566921,-27.4809615115952 -55.140912566921,-27.4807145919819 -55.1418668215754,-27.479832731702 -55.1418668215754,-27.4788803146703 -55.1434174853888,-27.4775751372163 -55.1436560490524,-27.4776456877442 -55.1446500643174,-27.4772929346526 -55.1449283885916,-27.4765521494837 -55.14150897608,-27.4730245327299 -55.142105385239,-27.4737653416166 -55.1398390304348,-27.4731656395685 -55.1387654939486,-27.4727775953276 -55.1375726756306,-27.4733420228626 -55.1361810542596,-27.4739064475065 -55.1341930237296,-27.4734125761013 -55.1339146994554,-27.4737300651158 -55.1334375721282))"
3977;14;Misiones;MISIONES;8;Obera;OBERA;43.625434210526336;2283;0.2621;8710.4159;1102;2.4537;3549.917843492565;1;"POLYGON((-27.4864994203505 -55.1415487366906,-27.4864112392717 -55.1413797540955,-27.4868124626098 -55.1411511305845,-27.4871872303414 -55.1408330456997,-27.4869447337195 -55.139476214863,-27.4878574000466 -55.1368619547161,-27.488386478512 -55.13471985182,-27.4884746580091 -55.1302666634328,-27.4887656498484 -55.1288551617565,-27.4852031513831 -55.1200283062032,-27.4865160965894 -55.1165499223035,-27.4886245629921 -55.1176426695672,-27.4908466599828 -55.1226028057396,-27.4911548373383 -55.1224420389849,-27.4951408235235 -55.1326821205267,-27.495035014525 -55.1337556570129,-27.4956345975056 -55.1347894328886,-27.4961283692729 -55.1350279965521,-27.4990556849758 -55.141707779133,-27.4888979186122 -55.1469561797322,-27.4864994203505 -55.1415487366906))"
